lat,lon,estimated_edwards_adjusted_report_fourhours_per_year_grid_130_cropped_blurred
27.513,-103.37599999999998,0.0
27.521,-103.23899999999998,0.0
27.528,-103.10199999999998,0.0
27.535,-102.96499999999997,0.0
27.542,-102.82799999999997,0.0
27.549,-102.69099999999997,0.0
27.556,-102.55399999999997,0.0
27.563,-102.41699999999997,0.0
27.569,-102.27999999999997,0.0
27.576,-102.14299999999997,0.0
27.582,-102.00599999999997,0.0
27.588,-101.86900000000003,0.0
27.594,-101.731,0.0
27.6,-101.594,0.0
27.606,-101.457,0.0
27.612,-101.32,0.0
27.618,-101.18299999999999,0.0
27.623,-101.04599999999999,0.0
27.628,-100.90800000000002,0.0
27.634,-100.77100000000002,0.0
27.639,-100.63400000000001,0.0
27.644,-100.49700000000001,0.0
27.649,-100.35899999999998,0.0
27.653,-100.22199999999998,0.21300952942671333
27.658,-100.08499999999998,0.21406208673389296
27.663,-99.94799999999998,0.22060290885385203
27.667,-99.81,0.35525789408120345
27.671,-99.673,0.46025575880185743
27.675,-99.536,0.36460547649948916
27.679,-99.39800000000002,0.3122169499324268
27.683,-99.26100000000002,0.2810227176803478
27.687,-99.12400000000002,0.2113068655801089
27.691,-98.98599999999999,0.03304352610180165
27.694,-98.84899999999999,0.059674328508802166
27.697,-98.71199999999999,0.15097590383968135
27.701,-98.57400000000001,0.16403976773092258
27.704,-98.43700000000001,0.16489182924704085
27.707,-98.30000000000001,0.1843789636070381
27.71,-98.16199999999998,0.3024156287787954
27.713,-98.02499999999998,0.4375809483541771
27.715,-97.887,0.39785878402354496
27.718,-97.75,0.40208466642491186
27.72,-97.61200000000002,0.4463483941771574
27.722,-97.47500000000002,0.45301034481463354
27.725,-97.33800000000002,0.509839879848234
27.727,-97.19999999999999,0.6402916776836295
27.729,-97.06299999999999,0.6477845746002904
27.73,-96.92500000000001,0.6491632912173828
27.732,-96.78800000000001,0.3866950660214658
27.734,-96.64999999999998,0.31578945328972036
27.735,-96.51299999999998,0.31578725399427066
27.736,-96.37599999999998,0.2922678579490954
27.737,-96.238,0.0
27.739,-96.101,0.0
27.739,-95.96300000000002,0.0
27.74,-95.82600000000002,0.0
27.741,-95.68799999999999,0.0
27.741,-95.55099999999999,0.0
27.742,-95.41300000000001,0.0
27.742,-95.27600000000001,0.0
27.742,-95.13799999999998,0.0
27.742,-95.00099999999998,0.0
27.742,-94.863,0.0
27.742,-94.726,0.0
27.742,-94.58800000000002,0.0
27.741,-94.45100000000002,0.0
27.741,-94.31400000000002,0.0
27.74,-94.17599999999999,0.0
27.739,-94.03899999999999,0.0
27.739,-93.90100000000001,0.0
27.737,-93.76400000000001,0.0
27.736,-93.62599999999998,0.0
27.735,-93.48899999999998,0.0
27.734,-93.351,0.0
27.732,-93.214,0.0
27.73,-93.07600000000002,0.0
27.729,-92.93900000000002,0.0
27.727,-92.80200000000002,0.0
27.725,-92.66399999999999,0.0
27.723,-92.52699999999999,0.0
27.72,-92.38900000000001,0.0
27.718,-92.25200000000001,0.0
27.715,-92.11399999999998,0.0
27.713,-91.97699999999998,0.0
27.71,-91.83999999999997,0.0
27.707,-91.702,0.0
27.704,-91.565,0.0
27.701,-91.42700000000002,0.0
27.698,-91.29000000000002,0.0
27.694,-91.15300000000002,0.0
27.691,-91.01499999999999,0.0
27.687,-90.87799999999999,0.0
27.683,-90.74099999999999,0.0
27.679,-90.60300000000001,0.0
27.675,-90.46600000000001,0.0
27.671,-90.32900000000001,0.0
27.667,-90.19099999999997,0.0
27.663,-90.05399999999997,0.0
27.658,-89.91699999999997,0.0
27.653,-89.77999999999997,0.0
27.649,-89.642,0.0
27.644,-89.505,0.0
27.639,-89.368,0.0
27.634,-89.231,0.0
27.628,-89.09300000000002,0.0
27.623,-88.95600000000002,0.0
27.618,-88.81900000000002,0.0
27.612,-88.68200000000002,0.0
27.606,-88.54500000000002,0.0
27.6,-88.40699999999998,0.0
27.594,-88.26999999999998,0.0
27.588,-88.13299999999998,0.0
27.582,-87.99599999999998,0.0
27.576,-87.85899999999998,0.0
27.569,-87.72199999999998,0.0
27.563,-87.58499999999998,0.0
27.556,-87.44799999999998,0.0
27.549,-87.31099999999998,0.0
27.542,-87.17399999999998,0.0
27.535,-87.03699999999998,0.0
27.528,-86.89999999999998,0.0
27.521,-86.76299999999998,0.0
27.513,-86.62599999999998,0.0
27.506,-86.48899999999998,0.0
27.498,-86.35199999999998,0.0
27.49,-86.21499999999997,0.0
27.482,-86.07799999999997,0.0
27.474,-85.94099999999997,0.0
27.466,-85.80399999999997,0.0
27.458,-85.668,0.0
27.449,-85.531,0.0
27.441,-85.394,0.0
27.432,-85.257,0.0
27.423,-85.12099999999998,0.0
27.414,-84.98399999999998,0.0
27.405,-84.84699999999998,0.0
27.396,-84.70999999999998,0.0
27.387,-84.57400000000001,0.0
27.377,-84.43700000000001,0.0
27.368,-84.30000000000001,0.0
27.358,-84.16399999999999,0.0
27.348,-84.02699999999999,0.0
27.338,-83.89100000000002,0.0
27.328,-83.75400000000002,0.0
27.318,-83.618,0.0
27.308,-83.481,0.0
27.298,-83.34500000000003,0.0
27.287,-83.20800000000003,0.0
27.276,-83.072,0.0
27.266,-82.935,0.09973314850877443
27.255,-82.79899999999998,0.09971573448903141
27.244,-82.66300000000001,0.0989035395444268
27.233,-82.52600000000001,0.0832693291950228
27.221,-82.38999999999999,0.06253130169610349
27.21,-82.25400000000002,0.01355604782101781
27.199,-82.118,0.0008615226083657383
27.187,-81.981,6.019551403887429e-6
27.175,-81.84500000000003,2.870485252150162e-5
27.163,-81.709,0.0008029668436092738
27.151,-81.57299999999998,0.011105458821433484
27.139,-81.43700000000001,0.0534466006072349
27.127,-81.30099999999999,0.10522858223285471
27.115,-81.16500000000002,0.151621556131468
27.102,-81.029,0.15782899985232562
27.09,-80.89299999999997,0.15241978517059893
27.077,-80.757,0.11083449240474644
27.064,-80.62099999999998,0.06696210862055471
27.051,-80.48500000000001,0.07962036363561331
27.038,-80.34899999999999,0.13713751908737531
27.025,-80.21300000000002,0.22153591656822336
27.012,-80.077,0.2619646785141662
26.998,-79.94099999999997,0.296681437862261
26.985,-79.80599999999998,0.2984701560611816
26.971,-79.67000000000002,0.29851712450092355
26.957,-79.53399999999999,0.0
26.943,-79.39800000000002,0.0
26.929,-79.26299999999998,0.0
26.915,-79.12700000000001,0.0
26.901,-78.99200000000002,0.0
26.886,-78.856,0.0
26.872,-78.721,0.0
26.857,-78.58499999999998,0.0
26.842,-78.44999999999999,0.0
26.828,-78.31400000000002,0.0
26.813,-78.17899999999997,0.0
26.797,-78.043,0.0
26.782,-77.90800000000002,0.0
26.767,-77.77300000000002,0.0
26.751,-77.63799999999998,0.0
26.736,-77.50200000000001,0.0
26.72,-77.36700000000002,0.0
26.704,-77.23200000000003,0.0
26.688,-77.09699999999998,0.0
26.672,-76.96199999999999,0.0
26.656,-76.827,0.0
26.64,-76.69200000000001,0.0
26.623,-76.55700000000002,0.0
26.607,-76.42200000000003,0.0
26.59,-76.28699999999998,0.0
26.573,-76.15199999999999,0.0
26.556,-76.017,0.0
26.539,-75.88299999999998,0.0
26.522,-75.74799999999999,0.0
26.505,-75.613,0.0
26.487,-75.47899999999998,0.0
26.47,-75.344,0.0
26.452,-75.209,0.0
26.434,-75.07499999999999,0.0
26.416,-74.94,0.0
26.398,-74.80599999999998,0.0
26.38,-74.67099999999999,0.0
26.362,-74.53699999999998,0.0
26.344,-74.40300000000002,0.0
26.325,-74.26799999999997,0.0
26.306,-74.13400000000001,0.0
26.288,-74.0,0.0
26.269,-73.86599999999999,0.0
26.25,-73.73200000000003,0.0
26.231,-73.59800000000001,0.0
26.212,-73.464,0.0
26.192,-73.32999999999998,0.0
26.173,-73.19600000000003,0.0
26.153,-73.06200000000001,0.0
26.134,-72.928,0.0
26.114,-72.79399999999998,0.0
26.094,-72.66000000000003,0.0
26.074,-72.52600000000001,0.0
26.054,-72.39299999999997,0.0
26.033,-72.25900000000001,0.0
26.013,-72.125,0.0
25.993,-71.99200000000002,0.0
25.972,-71.858,0.0
25.951,-71.72500000000002,0.0
25.93,-71.59100000000001,0.0
25.909,-71.45800000000003,0.0
25.888,-71.32499999999999,0.0
25.867,-71.19099999999997,0.0
25.846,-71.05799999999999,0.0
25.824,-70.92500000000001,0.0
25.803,-70.79199999999997,0.0
25.781,-70.65899999999999,0.0
25.759,-70.52600000000001,0.0
25.737,-70.39299999999997,0.0
25.715,-70.25999999999999,0.0
25.693,-70.12700000000001,0.0
25.671,-69.99400000000003,0.0
25.648,-69.86099999999999,0.0
25.626,-69.72800000000001,0.0
25.603,-69.59500000000003,0.0
25.58,-69.46300000000002,0.0
25.558,-69.32999999999998,0.0
25.535,-69.19799999999998,0.0
25.511,-69.065,0.0
25.488,-68.93299999999999,0.0
25.465,-68.80000000000001,0.0
25.441,-68.668,0.0
25.418,-68.53500000000003,0.0
25.394,-68.40300000000002,0.0
25.37,-68.27100000000002,0.0
25.346,-68.13900000000001,0.0
25.322,-68.007,0.0
25.298,-67.875,0.0
25.274,-67.743,0.0
25.25,-67.61099999999999,0.0
25.225,-67.47899999999998,0.0
25.201,-67.34699999999998,0.0
24.583,-126.35499999999999,0.0
24.611,-126.225,0.0
24.638,-126.094,0.0
24.666,-125.964,0.0
24.693,-125.833,0.0
24.721,-125.702,0.0
24.748,-125.572,0.0
24.775,-125.441,0.0
24.802,-125.31,0.0
24.829,-125.179,0.0
24.856,-125.048,0.0
24.883,-124.917,0.0
24.91,-124.786,0.0
24.936,-124.655,0.0
24.962,-124.524,0.0
24.989,-124.393,0.0
25.015,-124.262,0.0
25.041,-124.13,0.0
25.067,-123.999,0.0
25.093,-123.86699999999999,0.0
25.118,-123.73599999999999,0.0
25.144,-123.60400000000001,0.0
25.169,-123.47300000000001,0.0
25.195,-123.34100000000001,0.0
25.22,-123.209,0.0
25.245,-123.078,0.0
25.27,-122.946,0.0
25.295,-122.814,0.0
25.32,-122.68199999999999,0.0
25.344,-122.55000000000001,0.0
25.369,-122.418,0.0
25.393,-122.286,0.0
25.417,-122.154,0.0
25.442,-122.02199999999999,0.0
25.466,-121.88900000000001,0.0
25.49,-121.757,0.0
25.513,-121.625,0.0
25.537,-121.49199999999999,0.0
25.561,-121.36000000000001,0.0
25.584,-121.227,0.0
25.608,-121.095,0.0
25.631,-120.96199999999999,0.0
25.654,-120.83000000000001,0.0
25.677,-120.697,0.0
25.7,-120.564,0.0
25.723,-120.43100000000001,0.0
25.745,-120.299,0.0
25.768,-120.166,0.0
25.79,-120.03299999999999,0.0
25.812,-119.9,0.0
25.835,-119.767,0.0
25.857,-119.63399999999999,0.0
25.879,-119.5,0.0
25.9,-119.36699999999999,0.0
25.922,-119.23400000000001,0.0
25.944,-119.101,0.0
25.965,-118.96700000000001,0.0
25.987,-118.834,0.0
26.008,-118.701,0.0
26.029,-118.56700000000001,0.0
26.05,-118.434,0.0
26.071,-118.30000000000001,0.0
26.092,-118.166,0.0
26.112,-118.03299999999999,0.0
26.133,-117.899,0.0
26.153,-117.76499999999999,0.0
26.174,-117.632,0.0
26.194,-117.49799999999999,0.0
26.214,-117.364,0.0
26.234,-117.22999999999999,0.0
26.254,-117.096,0.0
26.273,-116.96199999999999,0.0
26.293,-116.828,0.0
26.312,-116.69399999999999,0.0
26.332,-116.56,0.0
26.351,-116.42500000000001,0.0
26.37,-116.291,0.0
26.389,-116.15700000000001,0.0
26.408,-116.023,0.0
26.427,-115.888,0.0
26.445,-115.75399999999999,0.0
26.464,-115.62,0.0
26.482,-115.48500000000001,0.0
26.5,-115.351,0.0
26.519,-115.21600000000001,0.0
26.537,-115.08099999999999,0.0
26.554,-114.947,0.0
26.572,-114.81200000000001,0.0
26.59,-114.67699999999999,0.0
26.607,-114.543,0.0
26.625,-114.40799999999999,0.0
26.642,-114.273,0.0
26.659,-114.138,0.0
26.676,-114.00299999999999,0.0
26.693,-113.868,0.0
26.71,-113.733,0.0
26.727,-113.59800000000001,0.0
26.744,-113.463,0.0
26.76,-113.328,0.0
26.776,-113.19300000000001,0.0
26.793,-113.05799999999999,0.0
26.809,-112.923,0.0
26.825,-112.787,0.0
26.841,-112.65199999999999,0.0
26.856,-112.517,0.0
26.872,-112.381,0.0
26.887,-112.24600000000001,0.0
26.903,-112.11099999999999,0.0
26.918,-111.975,0.0
26.933,-111.84,0.0
26.948,-111.70400000000001,0.0
26.963,-111.56899999999999,0.0
26.978,-111.43299999999999,0.0
26.993,-111.298,0.0
27.007,-111.162,0.0
27.022,-111.02600000000001,0.0
27.036,-110.88999999999999,0.0
27.05,-110.755,0.0
27.064,-110.619,0.0
27.078,-110.483,0.0
27.092,-110.34700000000001,0.0
27.105,-110.21100000000001,0.0
27.119,-110.076,0.0
27.133,-109.94,0.0
27.146,-109.804,0.0
27.159,-109.668,0.0
27.172,-109.53200000000001,0.0
27.185,-109.39599999999999,0.0
27.198,-109.25999999999999,0.0
27.211,-109.12299999999999,0.0
27.223,-108.987,0.0
27.236,-108.851,0.0
27.248,-108.715,0.0
27.26,-108.57900000000001,0.0
27.272,-108.44200000000001,0.0
27.284,-108.30600000000001,0.0
27.296,-108.16999999999999,0.0
27.308,-108.03399999999999,0.0
27.32,-107.89699999999999,0.0
27.331,-107.761,0.0
27.343,-107.624,0.0
27.354,-107.488,0.0
27.365,-107.351,0.0
27.376,-107.215,0.0
27.387,-107.078,0.0
27.398,-106.94200000000001,0.0
27.408,-106.805,0.0
27.419,-106.66900000000001,0.0
27.429,-106.53200000000001,0.0
27.439,-106.39599999999999,0.0
27.45,-106.25899999999999,0.0
27.46,-106.12200000000001,0.0
27.47,-105.98599999999999,0.0
27.479,-105.84899999999999,0.0
27.489,-105.71199999999999,0.0
27.499,-105.57499999999999,0.0
27.508,-105.439,0.0
27.517,-105.30199999999999,0.0
27.526,-105.16499999999999,0.0
27.535,-105.02799999999999,0.0
27.544,-104.89099999999999,0.0
27.553,-104.75399999999999,0.0
27.562,-104.61699999999999,0.0
27.57,-104.47999999999999,0.0
27.579,-104.344,0.0
27.587,-104.207,0.0
27.595,-104.07,0.0
27.603,-103.93299999999999,0.0
27.611,-103.79599999999999,0.0
27.619,-103.65899999999999,0.0
27.627,-103.52100000000002,0.0
27.635,-103.38400000000001,0.0
27.642,-103.24700000000001,0.0
27.649,-103.11000000000001,0.0
27.657,-102.97300000000001,0.0
27.664,-102.83600000000001,0.0
27.671,-102.69900000000001,0.0
27.677,-102.56200000000001,0.0
27.684,-102.42399999999998,0.0
27.691,-102.28699999999998,0.0
27.697,-102.14999999999998,0.0
27.704,-102.01299999999998,0.0
27.71,-101.875,0.0
27.716,-101.738,0.0
27.722,-101.601,0.0
27.728,-101.464,0.0
27.734,-101.32600000000002,0.0
27.739,-101.18900000000002,0.0
27.745,-101.05200000000002,0.0
27.75,-100.91399999999999,0.0
27.755,-100.77699999999999,0.0
27.76,-100.63999999999999,0.0
27.765,-100.50200000000001,0.08585249109138833
27.77,-100.36500000000001,0.048725197927733895
27.775,-100.22699999999998,0.026667894847351152
27.78,-100.08999999999997,0.16061253125338174
27.784,-99.95299999999997,0.18558950393313944
27.788,-99.815,0.2129528368902441
27.793,-99.678,0.3376775220602771
27.797,-99.54000000000002,0.29855573933743207
27.801,-99.40300000000002,0.26690156750024446
27.805,-99.26499999999999,0.21971936738033143
27.809,-99.12799999999999,0.05259022175449075
27.812,-98.99000000000001,0.009318926097650372
27.816,-98.85300000000001,0.05222753576746186
27.819,-98.71499999999997,0.13459987757631436
27.822,-98.57799999999997,0.15166051825337082
27.826,-98.44,0.16270746727505447
27.829,-98.303,0.20033211290341715
27.831,-98.16500000000002,0.23999162671913826
27.834,-98.02800000000002,0.39150991571426835
27.837,-97.88999999999999,0.38684973946136514
27.839,-97.75299999999999,0.42426475793487145
27.842,-97.61500000000001,0.42761650846844224
27.844,-97.47800000000001,0.427750287007687
27.846,-97.33999999999997,0.5136797533965293
27.848,-97.202,0.5826834760750177
27.85,-97.065,0.5851408247247495
27.852,-96.92700000000002,0.5514893516980139
27.854,-96.79000000000002,0.3158007596737781
27.855,-96.65199999999999,0.31567315591112205
27.857,-96.51499999999999,0.31135999483178867
27.858,-96.37700000000001,0.22440133944900692
27.859,-96.23899999999998,0.13031475660382785
27.86,-96.10199999999998,0.0
27.861,-95.964,0.0
27.862,-95.827,0.0
27.863,-95.68900000000002,0.0
27.863,-95.55099999999999,0.0
27.864,-95.41399999999999,0.0
27.864,-95.27600000000001,0.0
27.864,-95.13799999999998,0.0
27.864,-95.00099999999998,0.0
27.864,-94.863,0.0
27.864,-94.726,0.0
27.864,-94.58800000000002,0.0
27.863,-94.44999999999999,0.0
27.863,-94.31299999999999,0.0
27.862,-94.17500000000001,0.0
27.861,-94.03800000000001,0.0
27.86,-93.89999999999998,0.0
27.859,-93.762,0.0
27.858,-93.625,0.0
27.857,-93.48700000000002,0.0
27.855,-93.35000000000002,0.0
27.854,-93.21199999999999,0.0
27.852,-93.07400000000001,0.0
27.85,-92.93700000000001,0.0
27.848,-92.79899999999998,0.0
27.846,-92.66199999999998,0.0
27.844,-92.524,0.0
27.842,-92.387,0.0
27.839,-92.24900000000002,0.0
27.837,-92.11099999999999,0.0
27.834,-91.97399999999999,0.0
27.831,-91.83600000000001,0.0
27.829,-91.69900000000001,0.0
27.826,-91.56099999999998,0.0
27.822,-91.42399999999998,0.0
27.819,-91.286,0.0
27.816,-91.149,0.0
27.812,-91.01100000000002,0.0
27.809,-90.87400000000002,0.0
27.805,-90.73599999999999,0.0
27.801,-90.59899999999999,0.0
27.797,-90.46100000000001,0.0
27.793,-90.32400000000001,0.0
27.789,-90.18700000000001,0.0
27.784,-90.04899999999998,0.0
27.78,-89.91199999999998,0.0
27.775,-89.774,0.0
27.77,-89.637,0.0
27.765,-89.49900000000002,0.0
27.76,-89.36200000000002,0.0
27.755,-89.22500000000002,0.0
27.75,-89.08699999999999,0.0
27.745,-88.94999999999999,0.0
27.739,-88.81299999999999,0.0
27.734,-88.67500000000001,0.0
27.728,-88.53800000000001,0.0
27.722,-88.40100000000001,0.0
27.716,-88.26400000000001,0.0
27.71,-88.12599999999998,0.0
27.704,-87.98899999999998,0.0
27.697,-87.85199999999998,0.0
27.691,-87.71499999999997,0.0
27.684,-87.577,0.0
27.678,-87.44,0.0
27.671,-87.303,0.0
27.664,-87.166,0.0
27.657,-87.029,0.0
27.649,-86.892,0.0
27.642,-86.75400000000002,0.0
27.635,-86.61700000000002,0.0
27.627,-86.48000000000002,0.0
27.619,-86.34300000000002,0.0
27.612,-86.20600000000002,0.0
27.604,-86.06900000000002,0.0
27.596,-85.93200000000002,0.0
27.587,-85.79500000000002,0.0
27.579,-85.65800000000002,0.0
27.571,-85.52100000000002,0.0
27.562,-85.38400000000001,0.0
27.553,-85.24700000000001,0.0
27.545,-85.11099999999999,0.0
27.536,-84.97399999999999,0.0
27.527,-84.83699999999999,0.0
27.517,-84.69999999999999,0.0
27.508,-84.56299999999999,0.0
27.499,-84.42599999999999,0.0
27.489,-84.29000000000002,0.0
27.479,-84.15300000000002,0.0
27.47,-84.01600000000002,0.0
27.46,-83.87900000000002,0.0
27.45,-83.743,0.0
27.44,-83.606,0.0
27.429,-83.469,0.0
27.419,-83.33300000000003,0.0
27.408,-83.19600000000003,0.0
27.398,-83.06,0.0
27.387,-82.923,0.11066431466142618
27.376,-82.78699999999998,0.11074930654235203
27.365,-82.64999999999998,0.11075600097124372
27.354,-82.51400000000001,0.10549501501955456
27.343,-82.37700000000001,0.07427331722640788
27.331,-82.24099999999999,0.046768548099178756
27.32,-82.10500000000002,0.0059787341299983665
27.308,-81.96800000000002,2.0883541977437156e-5
27.296,-81.832,1.4568033752336488e-8
27.285,-81.69600000000003,5.2567728576752855e-6
27.273,-81.55900000000003,0.0007819241851407412
27.26,-81.423,0.011913534945499397
27.248,-81.28699999999998,0.06370534816275221
27.236,-81.15100000000001,0.14057764208861098
27.223,-81.01400000000001,0.15232979064012922
27.211,-80.87799999999999,0.1509485377344476
27.198,-80.74200000000002,0.11083827359481141
27.185,-80.606,0.10723351683287759
27.172,-80.47000000000003,0.14992936326994535
27.159,-80.334,0.14722226115462914
27.146,-80.19799999999998,0.18509644562409794
27.133,-80.06200000000001,0.1931012020989076
27.119,-79.92599999999999,0.2065360589970556
27.106,-79.79000000000002,0.28326483475690634
27.092,-79.654,0.2982497470103558
27.078,-79.519,0.0
27.064,-79.38299999999998,0.0
27.05,-79.24700000000001,0.0
27.036,-79.11099999999999,0.0
27.022,-78.976,0.0
27.007,-78.83999999999997,0.0
26.993,-78.70400000000001,0.0
26.978,-78.56900000000002,0.0
26.963,-78.43299999999999,0.0
26.948,-78.29700000000003,0.0
26.933,-78.16199999999998,0.0
26.918,-78.02600000000001,0.0
26.903,-77.89100000000002,0.0
26.888,-77.75599999999997,0.0
26.872,-77.62,0.0
26.856,-77.48500000000001,0.0
26.841,-77.35000000000002,0.0
26.825,-77.214,0.0
26.809,-77.07900000000001,0.0
26.793,-76.94400000000002,0.0
26.777,-76.80900000000003,0.0
26.76,-76.67399999999998,0.0
26.744,-76.53800000000001,0.0
26.727,-76.40300000000002,0.0
26.71,-76.26799999999997,0.0
26.694,-76.13299999999998,0.0
26.677,-75.99799999999999,0.0
26.66,-75.86399999999998,0.0
26.642,-75.72899999999998,0.0
26.625,-75.594,0.0
26.608,-75.459,0.0
26.59,-75.32400000000001,0.0
26.572,-75.19,0.0
26.555,-75.055,0.0
26.537,-74.92000000000002,0.0
26.519,-74.786,0.0
26.501,-74.65100000000001,0.0
26.482,-74.517,0.0
26.464,-74.382,0.0
26.445,-74.24799999999999,0.0
26.427,-74.113,0.0
26.408,-73.97899999999998,0.0
26.389,-73.84500000000003,0.0
26.37,-73.70999999999998,0.0
26.351,-73.57600000000002,0.0
26.332,-73.44200000000001,0.0
26.313,-73.30799999999999,0.0
26.293,-73.17399999999998,0.0
26.273,-73.04000000000002,0.0
26.254,-72.906,0.0
26.234,-72.77199999999999,0.0
26.214,-72.63799999999998,0.0
26.194,-72.50400000000002,0.0
26.174,-72.37,0.0
26.154,-72.23599999999999,0.0
26.133,-72.10300000000001,0.0
26.113,-71.969,0.0
26.092,-71.83499999999998,0.0
26.071,-71.702,0.0
26.05,-71.56799999999998,0.0
26.029,-71.435,0.0
26.008,-71.30099999999999,0.0
25.987,-71.168,0.0
25.966,-71.03399999999999,0.0
25.944,-70.90100000000001,0.0
25.922,-70.76799999999997,0.0
25.901,-70.63400000000001,0.0
25.879,-70.50099999999998,0.0
25.857,-70.368,0.0
25.835,-70.23500000000001,0.0
25.813,-70.10199999999998,0.0
25.79,-69.969,0.0
25.768,-69.83600000000001,0.0
25.745,-69.70299999999997,0.0
25.723,-69.57,0.0
25.7,-69.43700000000001,0.0
25.677,-69.305,0.0
25.654,-69.17200000000003,0.0
25.631,-69.03899999999999,0.0
25.608,-68.90699999999998,0.0
25.584,-68.774,0.0
25.561,-68.642,0.0
25.537,-68.50900000000001,0.0
25.514,-68.37700000000001,0.0
25.49,-68.245,0.0
25.466,-68.11200000000002,0.0
25.442,-67.98000000000002,0.0
25.418,-67.84800000000001,0.0
25.393,-67.71600000000001,0.0
25.369,-67.584,0.0
25.344,-67.452,0.0
25.32,-67.32,0.0
24.701,-126.386,0.0
24.729,-126.255,0.0
24.757,-126.125,0.0
24.785,-125.994,0.0
24.812,-125.863,0.0
24.84,-125.733,0.0
24.867,-125.602,0.0
24.894,-125.471,0.0
24.921,-125.34,0.0
24.948,-125.209,0.0
24.975,-125.078,0.0
25.002,-124.947,0.0
25.028,-124.816,0.0
25.055,-124.684,0.0
25.081,-124.553,0.0
25.108,-124.422,0.0
25.134,-124.28999999999999,0.0
25.16,-124.15899999999999,0.0
25.186,-124.02699999999999,0.0
25.212,-123.89599999999999,0.0
25.237,-123.76400000000001,0.0
25.263,-123.63300000000001,0.0
25.288,-123.501,0.0
25.314,-123.369,0.0
25.339,-123.237,0.0
25.364,-123.10499999999999,0.0
25.389,-122.97300000000001,0.0
25.414,-122.84100000000001,0.0
25.439,-122.709,0.0
25.463,-122.577,0.0
25.488,-122.445,0.0
25.512,-122.31299999999999,0.0
25.537,-122.18100000000001,0.0
25.561,-122.048,0.0
25.585,-121.916,0.0
25.609,-121.78399999999999,0.0
25.633,-121.65100000000001,0.0
25.657,-121.519,0.0
25.68,-121.386,0.0
25.704,-121.25299999999999,0.0
25.727,-121.12100000000001,0.0
25.75,-120.988,0.0
25.773,-120.85499999999999,0.0
25.796,-120.72200000000001,0.0
25.819,-120.59,0.0
25.842,-120.457,0.0
25.865,-120.32400000000001,0.0
25.887,-120.191,0.0
25.91,-120.05799999999999,0.0
25.932,-119.924,0.0
25.954,-119.791,0.0
25.976,-119.65799999999999,0.0
25.998,-119.525,0.0
26.02,-119.39099999999999,0.0
26.042,-119.25800000000001,0.0
26.064,-119.125,0.0
26.085,-118.99100000000001,0.0
26.107,-118.858,0.0
26.128,-118.72399999999999,0.0
26.149,-118.59100000000001,0.0
26.17,-118.457,0.0
26.191,-118.32300000000001,0.0
26.212,-118.19,0.0
26.232,-118.05600000000001,0.0
26.253,-117.922,0.0
26.273,-117.78800000000001,0.0
26.294,-117.654,0.0
26.314,-117.52000000000001,0.0
26.334,-117.386,0.0
26.354,-117.25200000000001,0.0
26.374,-117.118,0.0
26.393,-116.98400000000001,0.0
26.413,-116.85,0.0
26.433,-116.715,0.0
26.452,-116.58099999999999,0.0
26.471,-116.447,0.0
26.49,-116.31299999999999,0.0
26.509,-116.178,0.0
26.528,-116.04400000000001,0.0
26.547,-115.90899999999999,0.0
26.566,-115.775,0.0
26.584,-115.63999999999999,0.0
26.602,-115.506,0.0
26.621,-115.37100000000001,0.0
26.639,-115.23599999999999,0.0
26.657,-115.101,0.0
26.675,-114.96700000000001,0.0
26.693,-114.832,0.0
26.71,-114.697,0.0
26.728,-114.56200000000001,0.0
26.745,-114.42699999999999,0.0
26.763,-114.292,0.0
26.78,-114.15700000000001,0.0
26.797,-114.02199999999999,0.0
26.814,-113.887,0.0
26.831,-113.75200000000001,0.0
26.848,-113.61699999999999,0.0
26.864,-113.482,0.0
26.881,-113.34700000000001,0.0
26.897,-113.21100000000001,0.0
26.913,-113.076,0.0
26.929,-112.941,0.0
26.945,-112.805,0.0
26.961,-112.66999999999999,0.0
26.977,-112.53399999999999,0.0
26.993,-112.399,0.0
27.008,-112.263,0.0
27.024,-112.12799999999999,0.0
27.039,-111.99199999999999,0.0
27.054,-111.857,0.0
27.069,-111.721,0.0
27.084,-111.58500000000001,0.0
27.099,-111.44999999999999,0.0
27.113,-111.314,0.0
27.128,-111.178,0.0
27.142,-111.042,0.0
27.157,-110.906,0.0
27.171,-110.77099999999999,0.0
27.185,-110.63499999999999,0.0
27.199,-110.499,0.0
27.213,-110.363,0.0
27.226,-110.227,0.0
27.24,-110.09100000000001,0.0
27.253,-109.95500000000001,0.0
27.267,-109.81899999999999,0.0
27.28,-109.68199999999999,0.0
27.293,-109.54599999999999,0.0
27.306,-109.41,0.0
27.319,-109.274,0.0
27.332,-109.138,0.0
27.344,-109.001,0.0
27.357,-108.86500000000001,0.0
27.369,-108.72900000000001,0.0
27.381,-108.59200000000001,0.0
27.394,-108.45599999999999,0.0
27.406,-108.32,0.0
27.417,-108.18299999999999,0.0
27.429,-108.047,0.0
27.441,-107.91,0.0
27.452,-107.774,0.0
27.464,-107.637,0.0
27.475,-107.501,0.0
27.486,-107.364,0.0
27.497,-107.227,0.0
27.508,-107.09100000000001,0.0
27.519,-106.95400000000001,0.0
27.529,-106.81700000000001,0.0
27.54,-106.68100000000001,0.0
27.55,-106.54400000000001,0.0
27.561,-106.40700000000001,0.0
27.571,-106.27000000000001,0.0
27.581,-106.13399999999999,0.0
